cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
930,97.8,ps28,ps-28
931,97.9,ps29,ps-29
932,98.0,ps29,ps-29
933,98.1,ps30,ps-30
934,98.2,ps31,ps-31
935,98.3,ps32,ps-32
936,98.4,ps33,ps-33
937,98.5,ps33,ps-33
938,98.6,ps34,ps-34
939,98.7,ps35,ps-35
940,98.8,ps36,ps-36
941,98.9,ps36,ps-36
942,99.0,ps37,ps-37
943,99.1,ps38,ps-38
944,99.2,ps39,ps-39
945,99.3,ps39,ps-39
946,99.4,ps40,ps-40
947,99.5,ps40,ps-40
948,99.6,ps41,ps-41
949,99.7,ps42,ps-42
950,99.8,ps42,ps-42
951,99.9,ps43,ps-43
952,100.0,ps43,ps-43
953,100.1,ps44,ps-44
954,100.2,ps44,ps-44
955,100.3,ps45,ps-45
956,100.4,ps45,ps-45
957,100.5,ps46,ps-46
958,100.6,ps46,ps-46
959,100.7,ps46,ps-46
960,100.8,ps47,ps-47
961,100.9,ps47,ps-47
962,101.0,ps48,ps-48
963,101.1,ps48,ps-48
964,101.2,ps48,ps-48
965,101.3,ps48,ps-48
966,101.4,ps49,ps-49
967,101.5,ps49,ps-49
968,101.6,ps49,ps-49
969,101.7,ps49,ps-49
970,101.8,ps49,ps-49
971,101.9,ps50,ps-50
972,102.0,ps50,ps-50
973,102.1,ps50,ps-50
974,102.2,ps50,ps-50
975,102.3,ps50,ps-50
976,102.4,ps50,ps-50
977,102.5,ps50,ps-50
978,102.6,ps50,ps-50
979,102.7,ps50,ps-50
980,102.8,ps50,ps-50
981,102.9,ps50,ps-50
982,103.0,ps50,ps-50
983,103.1,ps50,ps-50
984,103.2,ps49,ps-49
985,103.3,ps49,ps-49
986,103.4,ps49,ps-49
987,103.5,ps49,ps-49
988,103.6,ps49,ps-49
989,103.7,ps48,ps-48
990,103.8,ps48,ps-48
991,103.9,ps48,ps-48
992,104.0,ps48,ps-48
993,104.1,ps47,ps-47
994,104.2,ps47,ps-47
995,104.3,ps46,ps-46
996,104.4,ps46,ps-46
997,104.5,ps46,ps-46
998,104.6,ps45,ps-45
999,104.7,ps45,ps-45
1000,104.8,ps44,ps-44
1001,104.9,ps44,ps-44
1002,105.0,ps43,ps-43
1003,105.1,ps43,ps-43
1004,105.2,ps42,ps-42
1005,105.3,ps42,ps-42
1006,105.4,ps41,ps-41
1007,105.5,ps40,ps-40
1008,105.6,ps40,ps-40
1009,105.7,ps39,ps-39
1010,105.8,ps39,ps-39
1011,105.9,ps38,ps-38
1012,106.0,ps37,ps-37
1013,106.1,ps36,ps-36
1014,106.2,ps36,ps-36
1015,106.3,ps35,ps-35
1016,106.4,ps34,ps-34
1017,106.5,ps33,ps-33
1018,106.6,ps33,ps-33
1019,106.7,ps32,ps-32
1020,106.8,ps31,ps-31
1021,106.9,ps30,ps-30
1022,107.0,ps29,ps-29
1023,107.1,ps29,ps-29
1024,107.2,ps28,ps-28
1025,107.3,ps27,ps-27
1026,107.4,ps26,ps-26
1027,107.5,ps25,ps-25
1028,107.6,ps24,ps-24
1029,107.7,ps23,ps-23
1030,107.8,ps22,ps-22
1031,107.9,ps21,ps-21
1032,108.0,ps20,ps-20
1033,108.1,ps19,ps-19
1034,108.2,ps18,ps-18
1035,108.3,ps17,ps-17
1036,108.4,ps16,ps-16
1037,108.5,ps15,ps-15
1038,108.6,ps14,ps-14
1039,108.7,ps13,ps-13
1040,108.8,ps12,ps-12
1041,108.9,ps11,ps-11
1042,109.0,ps10,ps-10
1043,109.1,ps9,ps-9
1044,109.2,ps8,ps-8
1045,109.3,ps7,ps-7
1046,109.4,ps6,ps-6
1047,109.5,ps5,ps-5
1048,109.6,ps4,ps-4
1049,109.7,ps3,ps-3
1050,109.8,ps2,ps-2
1051,109.9,ps1,ps-1
1052,110.0,ps0,ps0
1053,110.1,ps-1,ps1
1054,110.2,ps-2,ps2
1055,110.3,ps-3,ps3
1056,110.4,ps-4,ps4
1057,110.5,ps-5,ps5
1058,110.6,ps-6,ps6
1059,110.7,ps-7,ps7
1060,110.8,ps-8,ps8
1061,110.9,ps-9,ps9
1062,111.0,ps-10,ps10
1063,111.1,ps-11,ps11
1064,111.2,ps-12,ps12
1065,111.3,ps-13,ps13
1066,111.4,ps-14,ps14
1067,111.5,ps-15,ps15
1068,111.6,ps-16,ps16
1069,111.7,ps-17,ps17
1070,111.8,ps-18,ps18
1071,111.9,ps-19,ps19
1072,112.0,ps-20,ps20
1073,112.1,ps-21,ps21
1074,112.2,ps-22,ps22
1075,112.3,ps-23,ps23
1076,112.4,ps-24,ps24
1077,112.5,ps-25,ps25
1078,112.6,ps-26,ps26
1079,112.7,ps-27,ps27
1080,112.8,ps-28,ps28
1081,112.9,ps-29,ps29
1082,113.0,ps-29,ps29
1083,113.1,ps-30,ps30
1084,113.2,ps-31,ps31
1085,113.3,ps-32,ps32
1086,113.4,ps-33,ps33
1087,113.5,ps-33,ps33
1088,113.6,ps-34,ps34
1089,113.7,ps-35,ps35
1090,113.8,ps-36,ps36
1091,113.9,ps-36,ps36
1092,114.0,ps-37,ps37
1093,114.1,ps-38,ps38
1094,114.2,ps-39,ps39
1095,114.3,ps-39,ps39
1096,114.4,ps-40,ps40
1097,114.5,ps-40,ps40
1098,114.6,ps-41,ps41
1099,114.7,ps-42,ps42
1100,114.8,ps-42,ps42
1101,114.9,ps-43,ps43
1102,115.0,ps-43,ps43
1103,115.1,ps-44,ps44
1104,115.2,ps-44,ps44
1105,115.3,ps-45,ps45
1106,115.4,ps-45,ps45
1107,115.5,ps-46,ps46
1108,115.6,ps-46,ps46
1109,115.7,ps-46,ps46
1110,115.8,ps-47,ps47
1111,115.9,ps-47,ps47
1112,116.0,ps-48,ps48
1113,116.1,ps-48,ps48
1114,116.2,ps-48,ps48
1115,116.3,ps-48,ps48
1116,116.4,ps-49,ps49
1117,116.5,ps-49,ps49
1118,116.6,ps-49,ps49
1119,116.7,ps-49,ps49
1120,116.8,ps-49,ps49
1121,116.9,ps-50,ps50
1122,117.0,ps-50,ps50
1123,117.1,ps-50,ps50
1124,117.2,ps-50,ps50
1125,117.3,ps-50,ps50
1126,117.4,ps-50,ps50
1127,117.5,ps-50,ps50
1128,117.6,ps-50,ps50
1129,117.7,ps-50,ps50
1130,117.8,ps-50,ps50
1131,117.9,ps-50,ps50
1132,118.0,ps-50,ps50
1133,118.1,ps-50,ps50
1134,118.2,ps-49,ps49
1135,118.3,ps-49,ps49
1136,118.4,ps-49,ps49
1137,118.5,ps-49,ps49
1138,118.6,ps-49,ps49
1139,118.7,ps-48,ps48
1140,118.8,ps-48,ps48
1141,118.9,ps-48,ps48
1142,119.0,ps-48,ps48
1143,119.1,ps-47,ps47
1144,119.2,ps-47,ps47
1145,119.3,ps-46,ps46
1146,119.4,ps-46,ps46
1147,119.5,ps-46,ps46
1148,119.6,ps-45,ps45
1149,119.7,ps-45,ps45
1150,119.8,ps-44,ps44
1151,119.9,ps-44,ps44
1152,120.0,ps-43,ps43
1153,120.1,ps-43,ps43
1154,120.2,ps-42,ps42
1155,120.3,ps-42,ps42
1156,120.4,ps-41,ps41
1157,120.5,ps-40,ps40
1158,120.6,ps-40,ps40
1159,120.7,ps-39,ps39
1160,120.8,ps-39,ps39
1161,120.9,ps-38,ps38
1162,121.0,ps-37,ps37
1163,121.1,ps-36,ps36
1164,121.2,ps-36,ps36
1165,121.3,ps-35,ps35
1166,121.4,ps-34,ps34
1167,121.5,ps-33,ps33
1168,121.6,ps-33,ps33
1169,121.7,ps-32,ps32
1170,121.8,ps-31,ps31
1171,121.9,ps-30,ps30
1172,122.0,ps-29,ps29
1173,122.1,ps-29,ps29
1174,122.2,ps-28,ps28
1175,122.3,ps-27,ps27
1176,122.4,ps-26,ps26
1177,122.5,ps-25,ps25
1178,122.6,ps-24,ps24
1179,122.7,ps-23,ps23
1180,122.8,ps-22,ps22
1181,122.9,ps-21,ps21
1182,123.0,ps-20,ps20
1183,123.1,ps-19,ps19
1184,123.2,ps-18,ps18
1185,123.3,ps-17,ps17
1186,123.4,ps-16,ps16
1187,123.5,ps-15,ps15
1188,123.6,ps-14,ps14
1189,123.7,ps-13,ps13
1190,123.8,ps-12,ps12
1191,123.9,ps-11,ps11
1192,124.0,ps-10,ps10
1193,124.1,ps-9,ps9
1194,124.2,ps-8,ps8
1195,124.3,ps-7,ps7
1196,124.4,ps-6,ps6
1197,124.5,ps-5,ps5
1198,124.6,ps-4,ps4
1199,124.7,ps-3,ps3
1200,124.8,ps-2,ps2
1201,124.9,ps-1,ps1
1202,126.0,ps0,ps0
