cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
930,97.8,ps55,ps-55
931,97.9,ps57,ps-57
932,98.0,ps59,ps-59
933,98.1,ps60,ps-60
934,98.2,ps62,ps-62
935,98.3,ps64,ps-64
936,98.4,ps65,ps-65
937,98.5,ps67,ps-67
938,98.6,ps68,ps-68
939,98.7,ps70,ps-70
940,98.8,ps71,ps-71
941,98.9,ps73,ps-73
942,99.0,ps74,ps-74
943,99.1,ps76,ps-76
944,99.2,ps77,ps-77
945,99.3,ps78,ps-78
946,99.4,ps80,ps-80
947,99.5,ps81,ps-81
948,99.6,ps82,ps-82
949,99.7,ps83,ps-83
950,99.8,ps84,ps-84
951,99.9,ps86,ps-86
952,100.0,ps87,ps-87
953,100.1,ps88,ps-88
954,100.2,ps89,ps-89
955,100.3,ps90,ps-90
956,100.4,ps90,ps-90
957,100.5,ps91,ps-91
958,100.6,ps92,ps-92
959,100.7,ps93,ps-93
960,100.8,ps94,ps-94
961,100.9,ps94,ps-94
962,101.0,ps95,ps-95
963,101.1,ps96,ps-96
964,101.2,ps96,ps-96
965,101.3,ps97,ps-97
966,101.4,ps97,ps-97
967,101.5,ps98,ps-98
968,101.6,ps98,ps-98
969,101.7,ps99,ps-99
970,101.8,ps99,ps-99
971,101.9,ps99,ps-99
972,102.0,ps99,ps-99
973,102.1,ps100,ps-100
974,102.2,ps100,ps-100
975,102.3,ps100,ps-100
976,102.4,ps100,ps-100
977,102.5,ps100,ps-100
978,102.6,ps100,ps-100
979,102.7,ps100,ps-100
980,102.8,ps100,ps-100
981,102.9,ps100,ps-100
982,103.0,ps99,ps-99
983,103.1,ps99,ps-99
984,103.2,ps99,ps-99
985,103.3,ps99,ps-99
986,103.4,ps98,ps-98
987,103.5,ps98,ps-98
988,103.6,ps97,ps-97
989,103.7,ps97,ps-97
990,103.8,ps96,ps-96
991,103.9,ps96,ps-96
992,104.0,ps95,ps-95
993,104.1,ps94,ps-94
994,104.2,ps94,ps-94
995,104.3,ps93,ps-93
996,104.4,ps92,ps-92
997,104.5,ps91,ps-91
998,104.6,ps90,ps-90
999,104.7,ps90,ps-90
1000,104.8,ps89,ps-89
1001,104.9,ps88,ps-88
1002,105.0,ps87,ps-87
1003,105.1,ps86,ps-86
1004,105.2,ps84,ps-84
1005,105.3,ps83,ps-83
1006,105.4,ps82,ps-82
1007,105.5,ps81,ps-81
1008,105.6,ps80,ps-80
1009,105.7,ps78,ps-78
1010,105.8,ps77,ps-77
1011,105.9,ps76,ps-76
1012,106.0,ps74,ps-74
1013,106.1,ps73,ps-73
1014,106.2,ps71,ps-71
1015,106.3,ps70,ps-70
1016,106.4,ps68,ps-68
1017,106.5,ps67,ps-67
1018,106.6,ps65,ps-65
1019,106.7,ps64,ps-64
1020,106.8,ps62,ps-62
1021,106.9,ps60,ps-60
1022,107.0,ps59,ps-59
1023,107.1,ps57,ps-57
1024,107.2,ps55,ps-55
1025,107.3,ps54,ps-54
1026,107.4,ps52,ps-52
1027,107.5,ps50,ps-50
1028,107.6,ps48,ps-48
1029,107.7,ps46,ps-46
1030,107.8,ps44,ps-44
1031,107.9,ps43,ps-43
1032,108.0,ps41,ps-41
1033,108.1,ps39,ps-39
1034,108.2,ps37,ps-37
1035,108.3,ps35,ps-35
1036,108.4,ps33,ps-33
1037,108.5,ps31,ps-31
1038,108.6,ps29,ps-29
1039,108.7,ps27,ps-27
1040,108.8,ps25,ps-25
1041,108.9,ps23,ps-23
1042,109.0,ps21,ps-21
1043,109.1,ps19,ps-19
1044,109.2,ps17,ps-17
1045,109.3,ps15,ps-15
1046,109.4,ps13,ps-13
1047,109.5,ps10,ps-10
1048,109.6,ps8,ps-8
1049,109.7,ps6,ps-6
1050,109.8,ps4,ps-4
1051,109.9,ps2,ps-2
1052,110.0,ps0,ps0
1053,110.1,ps-2,ps2
1054,110.2,ps-4,ps4
1055,110.3,ps-6,ps6
1056,110.4,ps-8,ps8
1057,110.5,ps-10,ps10
1058,110.6,ps-13,ps13
1059,110.7,ps-15,ps15
1060,110.8,ps-17,ps17
1061,110.9,ps-19,ps19
1062,111.0,ps-21,ps21
1063,111.1,ps-23,ps23
1064,111.2,ps-25,ps25
1065,111.3,ps-27,ps27
1066,111.4,ps-29,ps29
1067,111.5,ps-31,ps31
1068,111.6,ps-33,ps33
1069,111.7,ps-35,ps35
1070,111.8,ps-37,ps37
1071,111.9,ps-39,ps39
1072,112.0,ps-41,ps41
1073,112.1,ps-43,ps43
1074,112.2,ps-44,ps44
1075,112.3,ps-46,ps46
1076,112.4,ps-48,ps48
1077,112.5,ps-50,ps50
1078,112.6,ps-52,ps52
1079,112.7,ps-54,ps54
1080,112.8,ps-55,ps55
1081,112.9,ps-57,ps57
1082,113.0,ps-59,ps59
1083,113.1,ps-60,ps60
1084,113.2,ps-62,ps62
1085,113.3,ps-64,ps64
1086,113.4,ps-65,ps65
1087,113.5,ps-67,ps67
1088,113.6,ps-68,ps68
1089,113.7,ps-70,ps70
1090,113.8,ps-71,ps71
1091,113.9,ps-73,ps73
1092,114.0,ps-74,ps74
1093,114.1,ps-76,ps76
1094,114.2,ps-77,ps77
1095,114.3,ps-78,ps78
1096,114.4,ps-80,ps80
1097,114.5,ps-81,ps81
1098,114.6,ps-82,ps82
1099,114.7,ps-83,ps83
1100,114.8,ps-84,ps84
1101,114.9,ps-86,ps86
1102,115.0,ps-87,ps87
1103,115.1,ps-88,ps88
1104,115.2,ps-89,ps89
1105,115.3,ps-90,ps90
1106,115.4,ps-90,ps90
1107,115.5,ps-91,ps91
1108,115.6,ps-92,ps92
1109,115.7,ps-93,ps93
1110,115.8,ps-94,ps94
1111,115.9,ps-94,ps94
1112,116.0,ps-95,ps95
1113,116.1,ps-96,ps96
1114,116.2,ps-96,ps96
1115,116.3,ps-97,ps97
1116,116.4,ps-97,ps97
1117,116.5,ps-98,ps98
1118,116.6,ps-98,ps98
1119,116.7,ps-99,ps99
1120,116.8,ps-99,ps99
1121,116.9,ps-99,ps99
1122,117.0,ps-99,ps99
1123,117.1,ps-100,ps100
1124,117.2,ps-100,ps100
1125,117.3,ps-100,ps100
1126,117.4,ps-100,ps100
1127,117.5,ps-100,ps100
1128,117.6,ps-100,ps100
1129,117.7,ps-100,ps100
1130,117.8,ps-100,ps100
1131,117.9,ps-100,ps100
1132,118.0,ps-99,ps99
1133,118.1,ps-99,ps99
1134,118.2,ps-99,ps99
1135,118.3,ps-99,ps99
1136,118.4,ps-98,ps98
1137,118.5,ps-98,ps98
1138,118.6,ps-97,ps97
1139,118.7,ps-97,ps97
1140,118.8,ps-96,ps96
1141,118.9,ps-96,ps96
1142,119.0,ps-95,ps95
1143,119.1,ps-94,ps94
1144,119.2,ps-94,ps94
1145,119.3,ps-93,ps93
1146,119.4,ps-92,ps92
1147,119.5,ps-91,ps91
1148,119.6,ps-90,ps90
1149,119.7,ps-90,ps90
1150,119.8,ps-89,ps89
1151,119.9,ps-88,ps88
1152,120.0,ps-87,ps87
1153,120.1,ps-86,ps86
1154,120.2,ps-84,ps84
1155,120.3,ps-83,ps83
1156,120.4,ps-82,ps82
1157,120.5,ps-81,ps81
1158,120.6,ps-80,ps80
1159,120.7,ps-78,ps78
1160,120.8,ps-77,ps77
1161,120.9,ps-76,ps76
1162,121.0,ps-74,ps74
1163,121.1,ps-73,ps73
1164,121.2,ps-71,ps71
1165,121.3,ps-70,ps70
1166,121.4,ps-68,ps68
1167,121.5,ps-67,ps67
1168,121.6,ps-65,ps65
1169,121.7,ps-64,ps64
1170,121.8,ps-62,ps62
1171,121.9,ps-60,ps60
1172,122.0,ps-59,ps59
1173,122.1,ps-57,ps57
1174,122.2,ps-55,ps55
1175,122.3,ps-54,ps54
1176,122.4,ps-52,ps52
1177,122.5,ps-50,ps50
1178,122.6,ps-48,ps48
1179,122.7,ps-46,ps46
1180,122.8,ps-44,ps44
1181,122.9,ps-43,ps43
1182,123.0,ps-41,ps41
1183,123.1,ps-39,ps39
1184,123.2,ps-37,ps37
1185,123.3,ps-35,ps35
1186,123.4,ps-33,ps33
1187,123.5,ps-31,ps31
1188,123.6,ps-29,ps29
1189,123.7,ps-27,ps27
1190,123.8,ps-25,ps25
1191,123.9,ps-23,ps23
1192,124.0,ps-21,ps21
1193,124.1,ps-19,ps19
1194,124.2,ps-17,ps17
1195,124.3,ps-15,ps15
1196,124.4,ps-13,ps13
1197,124.5,ps-10,ps10
1198,124.6,ps-8,ps8
1199,124.7,ps-6,ps6
1200,124.8,ps-4,ps4
1201,124.9,ps-2,ps2
1202,126.0,ps0,ps0
