delay,ptu_ebay_cmd,ptu_d48_cmd
112.1,ps-63,ps63
112.2,ps-62,ps62
112.3,ps-62,ps62
112.4,ps-61,ps61
112.5,ps-61,ps61
112.6,ps-60,ps60
112.7,ps-60,ps60
112.8,ps-60,ps60
112.9,ps-59,ps59
113.0,ps-59,ps59
113.1,ps-58,ps58
113.2,ps-58,ps58
113.3,ps-58,ps58
113.4,ps-57,ps57
113.5,ps-57,ps57
113.6,ps-56,ps56
113.7,ps-56,ps56
113.8,ps-55,ps55
113.9,ps-55,ps55
114.0,ps-54,ps54
114.1,ps-54,ps54
114.2,ps-54,ps54
114.3,ps-53,ps53
114.4,ps-53,ps53
114.5,ps-52,ps52
114.6,ps-52,ps52
114.7,ps-51,ps51
114.8,ps-51,ps51
114.9,ps-50,ps50
115.0,ps-50,ps50
115.1,ps-50,ps50
115.2,ps-49,ps49
115.3,ps-49,ps49
115.4,ps-48,ps48
115.5,ps-48,ps48
115.6,ps-47,ps47
115.7,ps-47,ps47
115.8,ps-46,ps46
115.9,ps-46,ps46
116.0,ps-45,ps45
116.1,ps-45,ps45
116.2,ps-44,ps44
116.3,ps-44,ps44
116.4,ps-44,ps44
116.5,ps-43,ps43
116.6,ps-43,ps43
116.7,ps-42,ps42
116.8,ps-42,ps42
116.9,ps-41,ps41
117.0,ps-41,ps41
117.1,ps-40,ps40
117.2,ps-40,ps40
117.3,ps-39,ps39
117.4,ps-39,ps39
117.5,ps-38,ps38
117.6,ps-38,ps38
117.7,ps-37,ps37
117.8,ps-37,ps37
117.9,ps-36,ps36
118.0,ps-36,ps36
118.1,ps-35,ps35
118.2,ps-35,ps35
118.3,ps-34,ps34
118.4,ps-34,ps34
118.5,ps-33,ps33
118.6,ps-33,ps33
118.7,ps-32,ps32
118.8,ps-32,ps32
118.9,ps-31,ps31
119.0,ps-31,ps31
119.1,ps-30,ps30
119.2,ps-30,ps30
119.3,ps-29,ps29
119.4,ps-29,ps29
119.5,ps-28,ps28
119.6,ps-28,ps28
119.7,ps-27,ps27
119.8,ps-27,ps27
119.9,ps-26,ps26
120.0,ps-26,ps26
120.1,ps-25,ps25
120.2,ps-25,ps25
120.3,ps-24,ps24
120.4,ps-24,ps24
120.5,ps-23,ps23
120.6,ps-23,ps23
120.7,ps-22,ps22
120.8,ps-22,ps22
120.9,ps-21,ps21
121.0,ps-21,ps21
121.1,ps-20,ps20
121.2,ps-20,ps20
121.3,ps-19,ps19
121.4,ps-19,ps19
121.5,ps-18,ps18
121.6,ps-18,ps18
121.7,ps-17,ps17
121.8,ps-17,ps17
121.9,ps-16,ps16
122.0,ps-16,ps16
122.1,ps-15,ps15
122.2,ps-15,ps15
122.3,ps-14,ps14
122.4,ps-14,ps14
122.5,ps-13,ps13
122.6,ps-13,ps13
122.7,ps-12,ps12
122.8,ps-11,ps11
122.9,ps-11,ps11
123.0,ps-10,ps10
123.1,ps-10,ps10
123.2,ps-9,ps9
123.3,ps-9,ps9
123.4,ps-8,ps8
123.5,ps-8,ps8
123.6,ps-7,ps7
123.7,ps-7,ps7
123.8,ps-6,ps6
123.9,ps-6,ps6
124.0,ps-5,ps5
124.1,ps-5,ps5
124.2,ps-4,ps4
124.3,ps-4,ps4
124.4,ps-3,ps3
124.5,ps-3,ps3
124.6,ps-2,ps2
124.7,ps-2,ps2
124.8,ps-1,ps1
124.9,ps-1,ps1
126.0,ps0,ps0
