delay,ptu_ebay_cmd,ptu_d48_cmd
17.7,ps31,ps-31
17.8,ps31,ps-31
17.9,ps31,ps-31
18.0,ps31,ps-31
18.1,ps32,ps-32
18.2,ps32,ps-32
18.3,ps32,ps-32
18.4,ps32,ps-32
18.5,ps32,ps-32
18.6,ps33,ps-33
18.7,ps33,ps-33
18.8,ps33,ps-33
18.9,ps33,ps-33
19.0,ps33,ps-33
19.1,ps34,ps-34
19.2,ps34,ps-34
19.3,ps34,ps-34
19.4,ps34,ps-34
19.5,ps34,ps-34
19.6,ps35,ps-35
19.7,ps35,ps-35
19.8,ps35,ps-35
19.9,ps35,ps-35
20.0,ps35,ps-35
20.1,ps36,ps-36
20.2,ps36,ps-36
20.3,ps36,ps-36
20.4,ps36,ps-36
20.5,ps36,ps-36
20.6,ps36,ps-36
20.7,ps37,ps-37
20.8,ps37,ps-37
20.9,ps37,ps-37
21.0,ps37,ps-37
21.1,ps37,ps-37
21.2,ps38,ps-38
21.3,ps38,ps-38
21.4,ps38,ps-38
21.5,ps38,ps-38
21.6,ps38,ps-38
21.7,ps38,ps-38
21.8,ps39,ps-39
21.9,ps39,ps-39
22.0,ps39,ps-39
22.1,ps39,ps-39
22.2,ps39,ps-39
22.3,ps39,ps-39
22.4,ps40,ps-40
22.5,ps40,ps-40
22.6,ps40,ps-40
22.7,ps40,ps-40
22.8,ps40,ps-40
22.9,ps40,ps-40
23.0,ps40,ps-40
23.1,ps41,ps-41
